28.8074013805	21.3411771091	150.6483314030
-36.3581510004	-1.9065836055	150.5147227483
21.5638994163	-22.2963179582	151.7171856340
25.6390492537	-8.5193840404	152.4804617587
17.4880423120	28.4327756010	151.2150046025
7.1354138288	-25.0646186751	152.6469217815
-10.6759417492	39.4993552677	149.3521247603
-16.5443657251	-11.0696757084	153.5707596246
-41.5855177845	-1.1027609884	149.1632012194
-2.0363360960	40.4975987974	149.4524332227
41.3845299592	38.3720738554	144.2051892177
31.0914380030	40.2458761320	146.2662774070
-76.7940607837	-11.7247703854	133.9605686647
-3.3864728228	-34.0058277284	151.0376358778
55.6829119083	42.6298746648	138.0664299412
-39.7392925496	-5.9324957930	149.5520848753
66.0601729282	37.6298709982	134.9084071901
12.8391677799	-17.3698217840	153.3417002356
16.1912394943	-37.7578816898	149.3064570042
61.9524732820	35.0552554310	137.5254597888
-6.8492813922	32.4719593940	151.2576978760
6.8722366020	29.3387198388	151.8955030655
-75.5333734409	-6.3265184729	135.0367232640
9.5401577834	-37.8853013273	149.8463256207
68.6637213639	38.7221791477	133.2896026693
14.0580228364	-37.8143168509	149.5081315656
58.8885979716	30.1025909279	140.0221375982
-35.3758789061	-0.6261133142	150.7593683423
78.6095023313	39.0458557012	127.5782084253
24.0732267334	-29.8773852078	150.0268428549
31.5389593391	26.2311409804	149.3233178572
-33.3087638105	-3.0925532746	151.1991876198
61.0787772675	37.4935964705	137.2728857438
-3.9899873275	40.2158727556	149.4891151517
50.9801370344	44.4447397366	139.3051424281
-76.9547738350	-5.5841823572	134.2647074276
14.0101943856	44.8320149979	147.5602821010
78.8792476767	29.9504395076	129.8509431174
50.1204914219	7.1383865913	146.3462050951
22.5985936924	29.5069111714	150.3292311078
-2.6065248897	47.7472321210	147.2876091937
63.7142338788	21.0181056248	139.5670720707
-47.9234455266	-3.1603803845	147.2195208996
11.2762585980	-38.4099137225	149.5919666596
-28.9744173558	-3.9836818071	152.0685548934
-8.0602387949	27.8792327542	152.1118433943
74.6807768829	39.9229495267	129.6501894887
-6.6739143791	37.5760929244	150.0790727470
-52.0286905219	-4.4746584631	145.7848577989
8.9690335750	37.9413431503	149.8674176928
19.2564478958	-24.7320078522	151.6500872774
0.5045098999	23.9672490471	152.9887198851
15.7443209983	-9.4965943006	153.7600826685
-73.5379082463	-6.0167421975	136.1477389945
-5.1229105888	47.9535465975	147.1544940701
15.8248130106	34.3653087705	150.1626878272
-15.2690346586	27.5764821003	151.6134103066
-69.2439692596	-4.2469819085	138.4466244986
59.7973939131	39.3991729807	137.3033459856
34.4617160395	44.3463037087	144.3122567359
-23.1484404756	-4.0130811098	153.0629832872
43.7998490469	40.1112668354	143.0136058756
-7.3233239418	33.4131077682	151.0303450467
22.8119411908	-25.0138789927	151.1097388194
38.5480022594	-29.7405846888	147.0026568243
-44.4848763285	-4.1706771305	148.2697986764
43.9102243133	39.1675345291	143.2411547317
-10.9445076447	-2.6475246015	154.4455902094
13.7644900538	-32.2938589715	150.8239949594
17.0846629609	-9.2934834195	153.6293507982
-75.9476428175	-11.8461099927	134.4316078819
70.7424297909	37.1582957761	132.6461520418
2.1483853378	36.7807864054	150.4087436323
11.2214475668	30.4565863311	151.4156776321
21.8078187693	18.7368810564	152.1630056815
51.6580049436	-11.0494505463	145.5664526499
3.2575344744	16.8375487996	153.9029479535
-74.4778320407	-6.0073679039	135.6362637152
61.5593606828	32.1665509418	138.4051663850
25.0965561110	-10.7997012285	152.4262487040
36.0963672290	42.4330861940	144.4877760855
31.1213025084	41.6869915420	145.8557206131
10.2367317189	24.9179988737	152.4943757162
28.4694307728	33.8661297274	148.4008380636
15.1567100353	-38.2374408495	149.2930146638
16.1501389472	-32.9071826884	150.4543861398
-40.8769120534	-6.8866451581	149.2041693407
-82.1837664283	-10.9403184287	130.7913221034
-8.6922595807	-34.8734496550	150.6270862155
73.4541570141	33.0900782695	132.2488771472
21.0556180565	-37.4359292010	148.7798511975
-11.9677703870	31.7743241693	151.0873812228
-5.6569003000	-35.0158385850	150.7385899377
-56.2829556567	-2.1806328906	144.2487632944
-2.1214223838	35.9594899686	150.6075915002
26.5445548335	27.1732025770	150.1240674896
-65.7056593933	-14.8985440809	139.4311001075
7.8767355842	3.5945039630	154.6132870972
42.2654397577	9.4589194452	148.6754633900
42.1138946715	27.3036067207	146.4962965568
7.3685241017	43.6794650565	148.3847739971
3.5500919603	38.7534267050	149.8859590986
50.1958424296	42.9559258846	140.0549813587
15.6973283229	32.6921586793	150.5491568015
38.4147721867	45.7897201883	142.8560071265
56.5360060829	36.5333232908	139.4604900133
9.2804938253	-16.9318634120	153.6470514035
-52.1374825996	-6.1627019070	145.6843710993
14.8869477995	-32.9155907549	150.5827833442
70.7052511672	36.3492131801	132.8899323793
-2.1060762372	36.9674015734	150.3635847970
-16.0790812726	48.0628321556	146.3272335549
0.0170328917	34.6303145932	150.9336708302
8.5055413126	5.1907546778	154.5346038985
8.8826764758	47.0438549861	147.2691608447
-17.5381040320	-2.0381324832	153.8456788219
-6.4302604544	44.3326220613	148.2346192388
-13.6937869437	48.1349228221	146.5460384087
76.8867249803	-21.6828296648	132.6594074642
-9.6699132611	37.9105478987	149.8316225126
53.2197575680	36.2095036188	140.8430375322
-6.3057215673	-4.2548964953	154.6685672674
-81.8921042197	-12.0443596765	130.8772273380
-49.8501392328	-4.4028242747	146.5462750331
35.4389598813	39.5807381834	145.4567882795
11.0875574638	-17.5398109318	153.4589621729
31.2578213306	38.8199720845	146.6157915855
18.4995883244	37.8517892914	149.0142249870
48.8807845175	26.2159792327	144.5808538744
18.3232272563	32.4716159206	150.2999849356
-65.6324211404	-18.1743482093	139.0766347437
-0.7867221262	-33.3992147525	151.2088141989
77.9815601625	42.2656238485	126.9359101458
6.4353611490	43.0611212095	148.6087411167
2.9617527141	-35.6704897102	150.6621258111
17.1031866304	-34.3500159251	150.0259623607
54.4259429760	29.3866213180	141.9664579677
9.9242077035	-25.9305003420	152.3461559170
55.3404528731	44.8578255502	137.4970608120
-78.6411704290	-11.7089204891	132.8860393862
52.3430868737	43.6479972434	139.0513774200
-53.2151855760	-4.9219991321	145.3414941367
-0.0530720451	-35.0655087833	150.8331503561
21.6473436632	-31.7328400845	150.0155036712
-4.6148199651	-35.8439074747	150.5793800720
1.1708238693	4.6535034860	154.7811553323
72.4816391865	42.4056122630	130.1092156562
-2.7246726256	41.7163081414	149.1058609289
74.2913977417	35.4546685457	131.1639686390
69.2206180525	-21.6439590551	136.8220634330
12.3165172712	-37.8482131544	149.6530926261
18.5618873609	34.8105550447	149.7461637716
32.2044641577	29.8771815228	148.4939678296
19.1313355291	30.2565643085	150.6610908176
23.1157537310	36.9382616173	148.5983133395
-9.5634409391	-16.4416290283	153.6829378998
59.2863721005	38.5135670133	137.7754085760
-8.6345896542	-36.4522244159	150.2561518403
72.8951509401	39.1291098803	130.9024128831
3.5059701723	43.9899213641	148.4345881550
66.0695072287	35.5070762537	135.4780414668
-11.9230558380	37.6818242917	149.7269275272
40.0161844355	40.6574941646	143.9649440687
21.1734984662	-25.8315857063	151.2105952366
17.4893459751	-38.1745765847	149.0538709634
71.3878157785	-26.7455229762	134.7912783837
10.3397692719	33.2649475739	150.8865945123
-80.3132323511	-11.7867262192	131.8752810938
29.0533980506	27.4755972881	149.6035547191
-68.4061948346	-22.1770037504	137.1459258678
63.6734652790	33.3449777217	137.1642601020
-19.7328363326	-1.0544267557	153.5895026481
61.0079964054	5.3084655902	142.2324735667
9.5066094676	43.5725384701	148.2946062300
76.3767510035	-26.0380599904	132.1697518622
44.8970394642	44.3361678541	141.4170853772
53.7912179338	40.8387108487	139.3518444034
58.8468667602	43.9544303569	136.3278632332
24.1636050001	37.4353591605	148.3069318917
5.9857143606	26.5663927173	152.4422184659
-2.1329112260	39.1386106221	149.8127224821
22.0549095559	-37.5749484935	148.5999198499
79.2414978735	39.9711782839	126.8988648120
62.1998104727	6.6606313374	141.6582208577
16.3322770948	17.8475801629	152.9540864980
41.9234623381	43.2463683661	142.6618621004
73.9890113116	41.7652877115	129.4662848649
69.5062027273	-24.2325265920	136.2420801611
55.0194429765	32.5420342562	141.0464776953
7.4664130917	42.6898426436	148.6676225001
71.1803319467	38.1133591118	132.1399416164
-18.0272128436	-9.9678188208	153.4792955231
55.6369525056	43.7654614491	137.7292484161
16.0072414216	24.0794564488	152.1321135343
73.3644024884	37.5658728841	131.0980610505
75.3818404845	-26.8706461626	132.5736718553
-65.2525886278	-4.4788312909	140.3647808991
26.7521394759	-30.6345876745	149.4191321106
29.4964160535	17.0834597335	151.0574354765
-65.7178050257	-6.5497737013	140.0660648990
57.2571379664	41.8476280446	137.6612804973
-7.0192506755	-33.5204328641	151.0210007574
-53.1527746139	-1.8239895734	145.4361976335
64.8780584171	6.5893716713	140.4551518679
54.7343756865	43.0584262200	138.3125157709
61.8951597797	39.3697353637	136.3790493531
51.7836123296	33.1545773131	142.1248165048
33.1407249568	40.9174245147	145.6285984607
-4.6221559882	-34.2017586529	150.9606152223
-75.9952033970	-4.5544052802	134.8488725293
13.7692727282	26.3367795672	151.9770151694
41.0071765053	41.1037554453	143.5587849370
26.8882173317	-29.7385393429	149.5756498087
9.9537654022	-31.6151098768	151.2667820475
-72.6869820471	-10.5264526490	136.3305849937
20.1936487052	17.0251195752	152.5863487493
50.8204884515	8.0708772372	146.0560538403
16.7028552201	-2.9381855820	153.9240516040
6.9009810705	18.3024336565	153.6151989607
67.6766293489	37.9723812067	134.0082239069
12.0168556181	-31.8616506461	151.0650931499
41.2889857747	-37.3079680410	144.5114775496
10.7257143850	40.6116774138	149.0499335048
80.4057367336	41.0096616996	125.8306684272
18.2406441709	35.7455692091	149.5652538238
35.5879945710	44.7136563321	143.9250344764
53.2111507867	30.6517948105	142.1593221568
11.9188393537	-25.6306962215	152.2538690769
60.6607466952	39.0988942588	137.0101538111
-18.0952418048	38.8727901556	148.8008749261
25.7646221853	22.1169791449	151.0869135510
39.3298696294	41.6082789876	143.8823979639
16.8597715215	-7.3020081414	153.7617011826
52.9259199573	24.2236988686	143.5001441777
38.9564830144	0.3312603434	149.8749968038
19.4083007281	36.8084090715	149.1599505688
-31.5282933400	-0.4369374694	151.6113708596
14.5918347300	23.2415414821	152.4045310283
-75.0139978733	-22.5614861700	133.5818529370
21.1909940694	44.8324075045	146.7011553360
-82.1141122551	-12.9505357650	130.6513993847
77.8488067307	33.1332484006	129.6995879340
8.1589232751	-25.1410278393	152.5830680626
57.5250485439	44.3877071802	136.7509861410
64.3487131142	34.5588781788	136.5472776323
41.2447647451	8.4383156888	149.0231397424
-17.1206240939	-0.5530188977	153.9051992947
2.5459154977	38.8354116770	149.8851596502
20.5940743664	-32.8702390667	149.9188562320
70.5127076198	-25.4301068885	135.5046113495
17.4785817425	-32.9544593495	150.2954914775
56.5016232292	5.2659949551	144.0835446497
39.5941528750	42.4721632424	143.5571327968
-11.9611999848	34.2935406077	150.5360911434
38.8500194403	-20.0990729567	148.5494369730
15.4120969347	28.4841173698	151.4310215740
46.6789916007	12.0264845327	147.1620446384
-3.5199795768	36.3646536619	150.4840645286
4.2855537160	15.8135687210	153.9863534307
52.9299958547	32.9517796261	141.7491718759
-72.2728768479	-6.5766502970	136.7977006832
-81.7696997490	-18.2215559681	130.2379478888
0.9934344489	-34.8564331084	150.8783421442
24.9374257734	-25.9777951536	150.6104608717
1.2003085458	-33.4656343818	151.1914102852
36.4648792730	7.7456443752	150.3015287415
46.4997483931	46.5864050832	140.1702972460
-68.7837162423	-11.3797242612	138.2734038956
-77.8261869043	-11.7477464606	133.3615651312
-15.9403296691	30.7516003515	150.9320275325
5.2417758051	43.3748167560	148.5644002681
23.6067882242	29.7605634855	150.1241498893
55.2794488837	30.4603678412	141.4092659316
54.5921749820	11.1639552057	144.4828450167
39.4915794241	-21.1192810532	148.2383995178
21.1891636559	21.6562140342	151.8626343328
19.1138317437	-38.1163909520	148.8691846760
30.4710833876	43.5913705389	145.4356815260
22.9617633818	30.7884766262	150.0168627144
69.3408269047	29.0420225378	135.3833173634
0.2808647256	39.4749061919	149.7393898257
39.1534077277	-7.2139690301	149.6502632252
-14.8584500415	0.2661242440	154.1408044921
4.7603921505	40.8921961317	149.2829492317
-69.3332423724	-18.2050362562	137.2651089180
-11.9267476752	-16.5107382372	153.5101956939
-42.5050740569	-5.8994249202	148.7909521249
25.0557776522	28.1948635930	150.1915098880
12.1049462846	39.8327025170	149.1544771533
-68.4813197171	-4.1606244989	138.8280592056
9.3046634728	-34.5981366370	150.6539881587
-0.8772675512	39.0524523573	149.8478172538
39.9198300261	24.2749978381	147.6393024227
-4.4261807869	-33.2659327797	151.1754563716
67.2203797646	26.3167041360	137.0003050980
57.3815701171	36.5362806909	139.1139373801
55.7696078775	29.1707857156	141.4886852972
0.0362115335	35.8840084101	150.6405277419
3.9082391787	-34.7531459756	150.8548192155
39.8040298612	34.1478212054	145.7044868319
42.5734336922	39.5161201968	143.5486362090
41.8689788334	41.7278217691	143.1293452478
65.1997784728	30.4296540296	137.1249685942
17.1753569092	26.2174250104	151.6505381134
-3.1718650158	39.3110893016	149.7491552546
58.1261492476	43.2940577005	136.8473869341
-39.1764477248	-4.1100707733	149.7616280331
14.2571182235	-25.9130838397	152.0048638534
32.6941121484	24.8592906644	149.3095531696
-72.4126721338	-1.9914655279	136.8673480006
-41.5842595254	-2.6455399157	149.1441666559
12.6454115225	16.6110560732	153.4418402939
76.5263999237	38.6189687947	128.9671172554
59.6377547589	41.1751959808	136.8509167396
63.2839555493	35.8298457797	136.7172084657
42.4937834290	33.8903700963	145.0032867001
18.1856197022	31.3991066918	150.5443831706
2.0293290069	33.0106191765	151.2825595189
-15.1067532624	36.7861087519	149.6622870932
12.8876357874	30.6483436003	151.2442390559
21.8720945448	35.1685847205	149.2146577860
-4.9731097263	36.7370465448	150.3525508930
68.6404809941	36.5595633759	133.9108459531
22.7955340419	39.7522621677	147.9200907568
55.5369377214	6.5727189615	144.4045701604
50.1458946657	41.4784715885	140.5174637263
-66.8969316552	-14.7287062920	138.8815960281
7.6396574119	28.3472607331	152.0470335547
2.6592065554	-33.7675522159	151.1056352591
48.1525762583	22.3332044595	145.4743597596
-11.6741399947	47.8372632867	146.8180597401
-1.2527897774	43.1425034865	148.7191543814
44.8351393215	5.6957348880	148.1134729028
52.9669572361	41.7284890460	139.4039691411
10.0273715079	-26.9585249191	152.1608416251
36.6932555740	41.5586290628	144.5915534014
5.8652942747	-32.0599629741	151.3868853844
-75.6011972688	-1.9598817454	135.1327118217
-18.4479369615	-8.8759329538	153.4963302665
60.4341436296	41.8155891490	136.3062828966
-6.5212259090	-35.9102381053	150.4930575843
57.4420206135	38.3796390163	138.5916647784
38.9672325817	22.2486717101	148.2119541781
26.0204494940	41.1831637099	146.9935889901
59.1260407382	7.8128927310	142.9101185466
2.0282961260	-34.8023753963	150.8804581476
-0.4574969322	-2.2649166797	154.8382795636
22.7121076846	23.4270757746	151.3788765132
26.2259219056	25.0329792322	150.5515956082
-36.1312545590	4.3098844772	150.5197306303
19.4398316053	44.3738547560	147.0825820091
14.9320726082	18.0086059073	153.0782652440
22.8562634386	-31.7016582963	149.8426776726
15.2283391908	26.2213748021	151.8577266990
12.2357043553	31.7379137190	151.0735726092
0.8635768881	-35.9581233309	150.6203823216
29.7799394176	31.7391682744	148.6136345520
50.0235161849	43.8923747122	139.8261035710
73.1324144687	11.3996041987	136.0218032056
33.5164123641	38.9918168302	146.0702580669
40.8294814099	43.3603719851	142.9442673154
45.2865138958	39.5683938489	142.7014570234
57.0072529700	26.9379049339	141.4381644246
-5.9770227371	-33.7188158447	151.0216826368
5.9969573494	17.2202077611	153.7781938912
66.7849370655	41.5095761017	133.4052444330
52.1318450089	6.1669672163	145.6862080656
55.9844111692	39.8711384908	138.7669628936
59.4194261553	40.2996195164	137.2060655781
23.6605331712	18.5200141250	151.9125413390
-5.7411573487	25.5056574144	152.6326718674
-77.9628961432	-17.3453852767	132.6693499034
23.1673490747	28.1619588526	150.5005314929
-2.0252192610	-33.6485578147	151.1420028091
55.5937774822	18.3116382172	143.3675269379
54.6195056090	45.7073251553	137.5055708086
5.4474361021	21.9634973626	153.1932184946
5.3641379852	20.4901897981	153.4001633471
38.8183786758	-28.2785631121	147.2198638585
40.1305824232	38.6051399412	144.4970985651
-64.7251960333	-37.6765105946	135.5409957064
63.5108351704	6.7362012449	141.0717171440
23.9244960697	38.9684498259	147.9503645660
27.7241549534	-30.7788112364	149.2121576153
27.7327974182	27.4075288324	149.8664448096
-81.7324449226	-15.3922049888	130.6258758507
29.8469994660	37.0818063232	147.3578237892
-1.2713836112	33.9080704980	151.0922178937
15.3002284928	-2.9517361383	154.0695369989
-30.4196757719	-0.3272333862	151.8379669696
8.6109941055	17.9922032334	153.5655018959
31.7542212095	31.1930571476	148.3202433600
39.2482820805	-22.3261622730	148.1261178898
27.4187165341	31.5479680245	149.1079195293
33.0776965128	45.2175382180	144.3657584060
42.8486967507	43.0134898592	142.4572246189
7.4121141127	-2.8634620769	154.6515215526
-68.5071862629	-1.8350284830	138.8655107290
61.9153662326	31.0772908746	138.4952034743
45.1599548837	37.8492843177	143.2069904745
41.8175045051	45.6073185209	141.9559818518
9.3044403714	32.9211805246	151.0293191121
-0.4269874120	13.9558746267	154.2247814535
1.9099576079	-35.8731224199	150.6310164574
-9.6628497017	48.0646194289	146.8899372456
-26.9422627729	27.0110785812	150.0824709277
-3.8391049805	35.1860094347	150.7562203766
33.2466809577	46.5920795300	143.8890833232
13.8475871697	-33.2222148031	150.6146099898
30.4684524942	29.7750525715	148.8803264914
8.9015437950	24.1732145946	152.6979049740
62.4511737161	37.1644059961	136.7438839497
-75.8751265935	-9.9626073307	134.6251967085
-43.5790124259	-3.2139246845	148.5623516687
0.8375712948	37.4219173069	150.2635369896
-18.5177872946	-13.2256054532	153.1744328644
67.4111451476	10.6513516673	139.0054609962
4.1011698728	13.4400221057	154.2166598675
12.8877820731	-36.0358895369	150.0518300713
42.7302300730	46.2074615997	141.4893278648
-8.5077422773	40.5166650948	149.2187995534
54.5877255349	24.6981129132	142.7950118480
48.4402854984	41.7633168623	141.0304792401
28.8749598142	14.1495318115	151.4802278004
43.3523488847	41.5180178314	142.7482399568
10.4891128392	-25.0134834215	152.4615890255
74.9118380181	-27.7606913581	132.6566715596
-11.1638866923	40.4714411598	149.0559024447
-82.3212785957	-9.1640114374	130.8413541430
51.7658983870	44.9250733270	138.8605830319
22.5131157810	32.4173801420	149.7414606974
-17.7348951676	-3.1309643535	153.8047545586
3.8606352770	42.3993976383	148.8879395532
-6.8592031461	40.3588757280	149.3463908214
-82.3138327648	-6.7128247607	130.9946674049
24.7023550798	17.1197827480	151.9109563573
-0.4449800061	46.3493749170	147.7557762215
47.6522804821	25.6359726279	145.0940696290
-40.4309375207	-4.9675196204	149.4017905155
53.1645883903	38.5437385316	140.2431414740
50.4057797636	46.1794365694	138.9494475476
30.0651121997	21.2521651410	150.4149808844
80.0956561368	35.5079042352	127.6875349205
17.4406189219	42.1759064327	147.9771931664
68.1107344171	24.7776514208	136.8474618561
-72.1819272689	-14.3861296846	136.2462499215
20.9204752924	-38.3456521600	148.5670779250
29.0407515915	22.3163687283	150.4621095260
-34.7236171255	22.8373058744	149.1742599893
1.1504654582	41.6331882619	149.1495425189
49.5593486235	24.9699413352	144.5704152410
50.8619147040	33.9302748482	142.2745024612
-14.2780882697	37.7324577047	149.5079589860
42.8793270541	-37.7135303529	143.9419497886
37.0199639448	47.1493073854	142.7819913428
0.3528824339	-4.3498154714	154.7940132840
17.8722561549	48.1505149460	146.0901856375
23.9784444582	21.0020446626	151.5393687811
24.3435173682	22.6318825288	151.2462330922
20.3346096169	37.8642561595	148.7717504315
36.2138962866	43.3656030236	144.1811713066
53.4838540496	7.9295296450	145.1097236054
24.0172386262	41.8133293797	147.1565482885
64.7044317105	8.1473961181	140.4535098270
-50.9137718268	-4.0258521249	146.1910131378
51.8574697845	4.8734643385	145.8330694394
-15.3533836829	33.8129084287	150.3369309328
-8.0486883110	48.2710549172	146.9195556857
53.5715403864	45.4199951319	138.0121229170
37.9636605664	42.1689274687	144.0859951618
11.9105236755	21.8313667494	152.8455521788
-65.2196860120	-20.1495428739	138.9986346972
-8.1607219374	42.2888248829	148.7457222131
28.3979341846	31.9756462183	148.8332871107
48.4374118226	29.1347538739	144.1707849110
23.7290237318	-26.0185749256	150.7985383245
23.0548599145	-37.6208579193	148.4364391009
62.0475023568	5.3840401577	141.7792351936
3.1443896572	-2.0565009903	154.8099337464
56.1585833138	7.5235770089	144.1174565360
53.2071805027	10.1125837093	145.0757166548
11.4494748330	43.1456021361	148.2821584398
-21.4671570255	39.1971665862	148.2665682818
26.1627410412	35.4623993746	148.4525553200
42.1944123851	40.8239520711	143.2943420725
-1.5147410812	-34.8698941152	150.8708984963
47.6366986079	-16.4067142336	146.4301766816
