# Text export 
# created by voodoo camera tracker - www.digilab.uni-hannover.de
# Creation date: Fri May 07 14:40:00 2021
# The camera (one line per frame) 
#
# Description of the CAHV camera model:
# -------------
# (Cx, Cy, Cz)    : CameraPosition [mm]
# (Ax, Ay, Az)    : RotationAxis2  [unit vector]
# (Hx, Hy, Hz)    : RotationAxis0 [pel] (including FocalLength, PixelSizeX, and Principal Point offset) 
# (Vx, Vy, Vz)    : RotationAxis1 [pel] (including FocalLength, PixelSizeY, and Principal Point offset) 
# (K3, K5)        : Radialdistortion;	K3 [1/(mm)^2]	K5 [1/(mm)^4]
# (sx, sy)        : PixelSize	[mm/pel]
# (Width, Height) : ImageSize	[pel]
# -------------
# (ppx, ppy)      : Principal Point offset [pel]
# f               : Focal Length [mm]
# fov             : Horizontal Field of View [degree] = (2*atan(0.5*Width*sx/f)*180/PI;
# (H0x, H0y, H0z) : RotationAxis0 [unit vector]
# (V0x, V0y, V0z) : RotationAxis1 [unit vector]
# -------------
# (x, y)          : image coordinates [pel]
# (X, Y, Z)       : 3D coordinates [mm]
# -------------
# Projection of 3D coordinates in the camera image:
#  [ x' ] =  [ Hx Hy Hz ] [ 1 0 0 -Cx] [ X ]
#  [ y' ] =  [ Vx Vy Vz ] [ 0 1 0 -Cy] [ Y ]
#  [ z' ] =  [ Ax Ay Az ] [ 0 0 1 -Cz] [ Z ]
#                                      [ 1 ]
# or 
#  [ x' ] =  [f/sx 0    ppx] [ H0x H0y H0z ] [ 1 0 0 -Cx] [ X ]
#  [ y' ] =  [0    f/sy ppy] [ V0x V0y V0z ] [ 0 1 0 -Cy] [ Y ]
#  [ z' ] =  [0    0    1  ] [ Ax  Ay  Az  ] [ 0 0 1 -Cz] [ Z ]
#                                                         [ 1 ]
# then x = x'/z' and y = y'/z' , if the origin of the image coordinates is in the center of the image
# or x = x'/z' + 0.5*(Width-1) and y = y'/z' + 0.5*(Height-1) , if the origin of the image coordinates is in the upper left corner
# -------------
# Cx Cy Cz Ax Ay Az Hx Hy Hz Vx Vy Vz K3 K5 sx sy Width Height ppx ppy f fov H0x H0y H0z V0x V0y V0z
#
#timeindex 0
0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	1.0000000000	28551.5377167815	0.0000000000	0.0000000000	0.0000000000	30454.9735646621	0.0000000000	0.0000000000	0.0000000000	0.0106666667	0.0100000000	2400	1080	0.0000000000	0.0000000000	304.5497356466	4.8133655497	1.0000000000	0.0000000000	0.0000000000	0.0000000000	1.0000000000	0.0000000000	
#timeindex 1
0.0000000000	0.0000000000	0.0000000000	-0.0000311516	-0.0000797673	0.9999999963	28503.6984354042	-29.4224020526	0.8855883995	31.3838200574	30403.9449158063	2.4262195031	0.0000000000	0.0000000000	0.0106666667	0.0100000000	2400	1080	-0.0000000000	0.0000000000	304.0396121025	4.8214319877	0.9999994668	-0.0010322305	0.0000310692	0.0010322280	0.9999994641	0.0000797995	
#timeindex 2
0.0000000000	0.0000000000	0.0000000000	-0.0000561719	-0.0001558338	0.9999999863	28507.8010785249	-56.1023681169	1.5925958829	59.8422604450	30408.3208287509	4.7420046433	0.0000000000	0.0000000000	0.0106666667	0.0100000000	2400	1080	0.0000000000	0.0000000000	304.0838008193	4.8207321754	0.9999980620	-0.0019679617	0.0000558652	0.0019679529	0.9999980514	0.0001559440	
#timeindex 3
0.0000000000	0.0000000000	0.0000000000	-0.0000854720	-0.0002232043	0.9999999714	28505.3914636563	-76.0662920123	2.4194354511	81.1367997989	30405.7502467682	6.7936297950	0.0000000000	0.0000000000	0.0106666667	0.0100000000	2400	1080	0.0000000000	0.0000000000	304.0585926105	4.8211313704	0.9999964360	-0.0026684784	0.0000848761	0.0026684594	0.9999964147	0.0002234316	
#timeindex 4
0.0000000000	0.0000000000	0.0000000000	-0.0001094205	-0.0003053860	0.9999999474	28507.4906174180	-86.0523943685	3.0930254272	91.7882082927	30407.9887530420	9.2962172446	0.0000000000	0.0000000000	0.0106666667	0.0100000000	2400	1080	0.0000000000	-0.0000000000	304.0812870763	4.8207719798	0.9999954382	-0.0030185751	0.0001084982	0.0030185418	0.9999953975	0.0003057149	
#timeindex 5
